Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
VestedWorld,https://www.crunchbase.com/organization/vestedworld,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"VestedWorld is an investment fund focused on investing in early-stage companies within emerging markets that are in industries that are core to any growing economy (e.g., manufacturing, agribusiness, packaged goods, etc.). Currently, we have six portfolio companies in four countries (Kenya, Uganda, Nigeria, Ghana), and are seeking to grow our portfolio in East and West Africa, with a long-term goal of expanding to other emerging and developing markets. We seek to invest in companies that, if successful, will have significant impact on their communities and home economies. Additionally, VestedWorld is cultivating an online community of angel investors (“VestedAngels”) that invest alongside us in these early-stage companies, with the goal of catalyzing overall investment into our focus geographies through investor education and experiences.",3,http://twitter.com/VestedWorld,http://www.linkedin.com/company/vestedworld,http://www.facebook.com/VestedWorld,,Active,VestedWorld is an early-stage investor in businesses based in emerging markets.,2014-08-19,day,,,,,For Profit,http://www.vestedworld.com,info@vestedworld.com,312 600 7684,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"14,609",-0.1,0.6,-0.2,"1,306","1,285.42",-17.08%,349,354.01%,6.05,169.41%,43.22%,-1.38%,"7,410,221","-1,275,742",-14.69%,14,,,11,0,2,,Insurance; financial affairs,,,
Agman Partners,https://www.crunchbase.com/organization/agman-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Agman Partners is a family-owned multi-strategy investment firm attracted to areas of market inefficiency and fundamental value. Agnostic to industry and geography, Agman has flexibility to invest directly and through partnerships across asset classes and various stages of development.",5,,,,,Active,Agman Partners is a family-owned multi-strategy investment firm attracted to areas of market inefficiency and fundamental value.,2005-01-01,year,,,,,,http://www.agmanpartners.com,ir@agmanpartners.com,402-882-0112,,Venture Capital,Late Stage Venture,1,1,,,,,,,,"15,440",1.3,2.6,2.1,"4,066","1,876.27",-25.37%,8,"1,097.19%",1.23,15.55%,40.44%,13.62%,"7,042,322","1,109,200",18.7%,4,,,,,,,,,,
Willis Stein & Partners,https://www.crunchbase.com/organization/willis-stein-partnes,"Northbrook, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Willis Stein & Partners is a Chicago-based private equity firm that invests in the consumer services, education and specialized business services sectors of the economy.  We create value for investors by utilizing our extensive industry knowledge, disciplined investment process, substantial strategic and financial expertise and reputation for integrity and fair dealing to acquire controlling interests in middle-market companies in the Midwest and throughout the United States.  Since 1989, we have invested almost $3 billion in 50 portfolio companies.  Working closely with our management teams, we have completed more than 200 add-on acquisitions and have raised more than $4 billion in debt capital to help our portfolio companies grow. Through our industry-focused investment process, we proactively identify attractive opportunities and work as value-added partners with management teams to accelerate growth by providing them with capital and ongoing strategic and financial guidance.  Our target investments include buy-outs, build-ups, carve-outs from large companies, public-to-private transactions and acquisitions of family-owned businesses.",8,,,,,Active,"Willis Stein & Partners is a Chicago-based private equity firm that invests in the consumer services, education and business services",1995-01-01,year,,,,,,http://www.willisstein.com,,(312) 422-2400,,Private Equity Firm,,1,1,,1,1,1,,,,"15,644",0,-0.1,1.7,290,153.07,,,,1,,100%,,"23,468,948",,,7,,,,,,,,1063121,USD,1063121
Osprey Capital,https://www.crunchbase.com/organization/osprey-capital,"Wilmette, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Osprey Capital is one of the largest private family offices in the world, consisting of internationally recognized businesses.",3,,,,,Active,"Osprey Capital is one of the largest private family offices in the world, consisting of internationally recognized businesses.",,,,,,,,http://ospreycapitalllc.com,,847.512.3180,,Venture Capital,,1,1,,1,,,,,,"17,248",-0.1,1,3.9,,225.13,-100%,,,,,,,,,,11,,,,,,,,11661,USD,11661
Pricoa Capital Group,https://www.crunchbase.com/organization/pricoa-capital-group,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Pricoa Capital Group is the private debt and risk capital investment arm of PGIM, the global investment management business of Prudential Financial, Inc.",3,,,,,Active,"Developing Long-Term Relationships, Consistently Delivering Long-Term Capital",,,,,,,,http://www.pricoacapital.com/,,,,Private Equity Firm,,1,1,,1,,,,,,"19,736",-0.1,1.8,5.8,"1,351","5,094.65",-54.97%,144,"1,333.9%",2.17,96.28%,53.06%,-1.15%,"9,662,075","1,828,692",23.34%,3,,,3,,,,,,,
High Street Capital,https://www.crunchbase.com/organization/high-street-capital-llc,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"High Street Capital are business builders. They are dedicated to, and passionate about, finding differentiated companies and fundamentally improving them. They back this strategy with their own personal capital. Their approach starts with seeking opportunities to improve selected businesses within the lower middle market. It includes a willingness and ability to offer flexible and creative solutions to business owners looking for liquidity. Their process continues with due diligence focused on crafting tailored strategies to build winning businesses with strong growth prospects. They begin with an end in mind and exit when others wish to buy. Their strategy is anchored by valuation discipline and prudent use of leverage in their investments. HSC’s process is at the heart of their ability to build value consistently for their investors. It is a process that involves experience, expertise, relationships, creativity and the capacity for complexity. They work hard and demonstrate focus and commitment to their investments throughout their ownership. As a team they are results-oriented, creative, and tenacious problem-solvers. The right price is situational and depends more upon industry trends and the opportunities to improve the business model than the strength of the existing management team. There is no standard pricing model used. Their orientation is conservative and they mitigate downside risk in their investments. They are committed to excellence and honesty in their dealings. They operate with high ethical standards and respect. They are a trusted and known name in the lower middle market segment in the Central U.S. as they have consistently focused on this space. They offer equity, experience and ideas to businesses competing in the lower middle market. Their stewardship of limited partners’ capital, as well as their own capital, is founded on a simple philosophy: know what you own, avoid businesses and markets you do not understand and maintain an intense focus on business fundamentals. The success of their portfolio throughout the 2009 recession demonstrates their resolve to stick to their discipline in selecting investments and using prudent leverage.",3,https://twitter.com/highstreetcap,https://www.linkedin.com/company/high-street-capital,,,Active,High Street Capital is the private equity.,1997-01-01,year,,,,,For Profit,http://www.highstreetcapital.com/,info@highstreetcapital.com,(312) 267-2861,,Private Equity Firm,Private Equity,1,1,,,,,,,,"19,778",0.5,1.4,0.4,535,407.35,10.68%,47,456.32%,5.08,198.85%,34.74%,4.89%,"12,494,216","-4,040,344",-24.44%,23,,,8,,,,,18240,USD,18240
Properties,https://www.crunchbase.com/organization/properties,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,210,https://www.twitter.com/properties,,https://www.facebook.com/atproperties,,Active,Properties,2000-01-01,year,,,,,,http://www.atproperties.com/,,312-491-0200,,Venture Capital,,1,1,,,1,1,,,,"20,446",0.9,0.4,-0.6,"207,083","174,861.34",4.05%,111,26.65%,2.44,22.67%,71.31%,1.72%,"271,992","-19,201",-6.59%,36,3,,26,,,,,95730,USD,95730
Ygomi LLC,https://www.crunchbase.com/organization/ygomi-llc,"Oak Brook, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,"Ygomi LLC provides wireless voice and data communications solutions, automotive support services, and call center services.",1999-01-01,year,,,,,,http://www.ygomi.com/,,480-661-9855,,Venture Capital,,1,1,,1,,,,,,"20,606",0,1,2.8,"44,964","31,847.55",-0.16%,"1,164",17.96%,19.59,11.5%,10.84%,-5.51%,"443,922","7,308",1.67%,4,,,,,,,,,,
Growth Catalyst Partners,https://www.crunchbase.com/organization/growth-catalyst-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"GCP was founded by Jim TenBroek and Scott Peters, each with successful track records spanning over 20 years in the target industry sectors. Jim was a Managing Director for five funds spanning almost 20 years at Wind Point Partners and, prior to that, spent three years with GTCR. Scott was Co-President of The Jordan, Edmiston Group (""JEGI""), having joined the firm in 1997 after four years with Veronis Suhler Stevenson. The combination of successful private equity investing with vertically focused investment banking, proprietary origination and innovative value creation strategies provide GCP with a distinct competitive advantage.",7,,https://in.linkedin.com/company/growth-catalyst-partners,,,Active,"Growth Catalyst Partners (“GCP”) is a middle market private equity firm focused on investing in the marketing, information.",,,,,,,,https://www.growthcatalystpartners.com,,203.810.4820,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"20,668",1.2,0.5,0.4,561,501.78,-38.63%,528,295.24%,8.61,24.64%,44.82%,44.82%,"11,724,007","2,985,469",34.16%,5,,,,,,,,,,
Akoya Capital Partners,https://www.crunchbase.com/organization/akoya-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Akoya Capital is a private equity firm that creates and nurtures partnerships between management and capital. With industry-leading Sector Leaders, proprietary platform organizations, experienced management teams and co-investors, we collaborate on compelling value creation opportunities. Together, we develop and execute industry sector acquisition strategies that deliver significant, measurable value for management, partners and shareholders.",,,,https://www.facebook.com/site5,,Active,Akoya Capital is a private equity firm that creates and nurtures partnerships between management and capital.,2004-01-01,year,,,,,,http://www.akoyacapital.com/,kscalise@akoyacapital.com,(312) 546-8302,,Private Equity Firm,,1,1,,,,,,,,"20,749",0.6,0.8,1.4,810,667.91,47.22%,76,40.63%,2.08,19.58%,56.08%,27.25%,"12,645,199","-2,962,899",-18.98%,16,,,8,,,,,20456,USD,20456
Industrial Opportunity Partners,https://www.crunchbase.com/organization/industrial-opportunity-partners,"Evanston, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Industrial Opportunity Partners, LLC (""IOP""), based in Evanston, IL, is a private equity investment firm. With $460 million of committed capital since its inception, IOP is focused on acquiring and managing middle-market manufacturing and value-added distribution businesses. Utilizing its operations-focused approach and dedicated Board of Operating Principals, IOP has a track record of stabilizing, growing and enhancing the value of its acquired businesses.",1,,,,,Active,"Industrial Opportunity Partners, LLC (""IOP""), based in Evanston, IL, is a private equity investment firm.",2006-01-01,year,,,,,,http://www.iopfund.com/,,(847) 556-3460,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"21,908",-0.3,0,-1.1,"4,102","4,559.03",20.18%,34,-64.86%,1.87,-4.57%,15.85%,-0.87%,"6,064,499","-226,646",-3.6%,28,,,12,,,,,139310,USD,139310
JVC Investment Partners,https://www.crunchbase.com/organization/jvc-investment-partners,"Northbrook, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"JVC Investment Partners (""JVC"") is a private investment firm that partners with owners and managers of middle market companies by investing its own capital and leveraging its deep operational expertise.",,,,,,Active,JVC is a private investment firm that partners with owners and managers of middle market companie.,,,,,,,,http://jvcmanagement.com,,847.960.3840,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"21,995",2.4,0,8.4,,62.28,,,,,,,,,,,11,,,,,,,,22187,USD,22187
K8 Ventures,https://www.crunchbase.com/organization/k8-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,https://twitter.com/k8ventures,https://www.linkedin.com/company/k8ventures/,https://www.facebook.com/K8Ventures/,,Active,"We build companies from the ground up that solve specific business problems in market segments with significant, unfulfilled demand.",2016-01-01,year,,,,,,https://www.k8ventures.com/,jordan@k8ventures.com,,,Venture Capital,"Early Stage Venture, Seed",1,1,,,,,,,,"22,905",0.2,0.4,-0.2,150,73.24,,,,1,,100%,,"29,245,262",,,16,,,,,,,,,,
Wolverine Trading,https://www.crunchbase.com/organization/wolverine-trading,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,1,,https://www.linkedin.com/company/wolverine-trading,,,Active,Wolverine Trading is a company that offers asset management services.,1994-01-01,year,,,,,,https://www.wolve.com,info@wolve.com,312.884.4000,,Venture Capital,,1,1,,,,,,,,"23,133",-0.2,0.8,0,"21,101","27,084.42",-53.49%,470,94.22%,4.81,36.1%,31.2%,13.05%,"1,286,493","463,225",56.27%,19,,,,,,,,7295029,USD,7295029
L Street Collaborative,https://www.crunchbase.com/organization/l-street-collaborative,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"L Street Collaborative is a venture holding company. We buy, build, operate and invest in early-stage technology companies that improve the world, with a long-term perspective in mind.  The company’s active products include a student information system working with higher education institutions, a project portfolio management software and an innovative Lost & Found platform. We are also actively working on projects focused on innovative ways for individuals to find both new careers and new projects.  L Street Collaborative was founded in 2013 and is based in Downers Grove, Illinois.",2,http://twitter.com/lstreetc,http://www.linkedin.com/company/l-street-collaborative-llc,http://www.facebook.com/lstreetc,,Active,L Street Collaborative is a venture development company focused on developing enterprise software platforms.,2013-01-01,year,,,,,For Profit,http://lstreetc.com/,,(888)363-5666,,Venture Capital,Venture,1,1,,,,,,,,"23,189",-0.1,-0.1,0.2,,110.94,,,,,,,,,,,30,,,,,,,,,,
