Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
EverStream Energy Capital Management,https://www.crunchbase.com/organization/everstream-energy-capital-management-llc,"Excelsior, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,,,,https://www.linkedin.com/company/everstream-energy-capital-management,,,Active,EverStream Energy Capital Management is a global asset management firm that invests in energy infrastructure.,2011-01-01,year,,,,,,http://everstreamcapital.com/,mike.grover@everstreamcapital.com,415-780-9650,,Private Equity Firm,,1,1,,,1,1,,,,"27,864",1.1,2.2,0.5,541,308.95,60.69%,222,100.92%,4.27,11.73%,8.69%,8.69%,"12,914,480","-3,300,963",-20.36%,4,,,9,,,,,,,
The Ascent Group,https://www.crunchbase.com/organization/the-ascent-group,"Detroit, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,,,,https://www.linkedin.com/in/david-leinweber,,,Active,"The Ascent Group is a technology investment fund headquartered in Detroit, MI.",,,,,,,,http://ascentgroupmi.com/,sandro.viselli@ascentgroupmi.com,313-908-0476,,Venture Capital,,1,1,,1,,,,,,"27,930",-0.3,-0.4,1.3,151,249.21,-68.32%,,,1,0%,100%,0%,"29,201,607","10,456,176",55.78%,17,,,,,,,,,,
RBC Wealth Management Group,https://www.crunchbase.com/organization/rbc-wealth-management-group,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,,,,,,,Active,RBC Wealth Management Group provides wealth management solutions to individuals and institutions.,,,,,,,,https://www.rbcwm-usa.com,connectdesk@rbc.com,,,Venture Capital,,1,1,,,,,,,,"28,458",1.2,2.8,2.1,"441,013","406,182.76",9.04%,413,58.59%,5.11,3.7%,9.9%,-2.07%,"110,533","-5,597",-4.82%,28,,,11,,,,,,,
Konza Valley Capital,https://www.crunchbase.com/organization/konza-valley-capital,"Leawood, Kansas, United States",,,Midwestern US,,"Konza Valley Capital is a licensed Small Business Investment Company (""SBIC"") that provides private equity capital to lower middle market companies having potential for substantial growth and long-term equity appreciation.",,,,,,Active,Konza Valley Capital is a licensed Small Business Investment Company (SBIC) that provides private equity capital to lower middle market,,,,,,,,http://www.kvci.com,,,,Private Equity Firm,Private Equity,1,1,,,1,1,,,,"28,567",0,1.5,3.1,182,200.22,-18.2%,33,,2.07,106.95%,90.28%,-9.72%,"24,291,627","-981,562",-3.88%,18,,,,,,,,4781057,USD,4781057
Novel Growth Partners,https://www.crunchbase.com/organization/novel-growth-partners,"Olathe, Kansas, United States",,,Midwestern US,,,,,https://www.linkedin.com/company/novel-growth-partners/,,,Active,Novel Growth Partners is to improve access to capital for companies in underserved markets.,,,,,,,,https://www.novelgp.com/,,,,Venture Capital,"Early Stage Venture, Seed",1,1,,1,,,,,,"29,127",-0.3,-0.3,-0.6,647,233.84,,6,,1.36,,64.33%,,"16,755,111",,,19,,,,,,,,,,
Maxus Capital Group,https://www.crunchbase.com/organization/maxus-capital-group,"Cleveland, Ohio, United States",,,"Great Lakes, Midwestern US",,"Maxus Capital Group, LLC provides capital equipment finance services to middle-market and Fortune 500 companies in the United States. The company originates, structures, documents, funds, and commences leases; and scans documents, credit, and equipment into FTP site for retrieval and exchange. It offers general equipment leasing solutions for manufacturing, transportation, construction, service/retail, and other industries. The company also provides vendor leasing programs for new and used capital, high tech, and computer equipment. In addition, it offers a range of programs for outpatient and hospital based health care providers in the areas of diagnostic imaging, radiation therapy, surgery, and hospital equipment. Maxus Capital Group, LLC was formerly known as Maxus Leasing Group, Inc. The company was founded in 1993 and is based in Cleveland, Ohio.",,,http://www.linkedin.com/company/1049393,,,Active,"Maxus Capital Group, LLC provides capital equipment finance services to middle-market and Fortune 500 companies in the United States.",1993-01-01,year,,,,,,http://www.maxuscapital.com,clientservices@maxuscapital.com,(866) 519-2401,,"Micro VC, Venture Capital",Debt,1,1,,,1,1,,,,"29,504",-0.1,3,2.3,,221.63,-100%,,,,,,,,,,22,,,10,,,,,121464,USD,121464
Centennial Investors,https://www.crunchbase.com/organization/centennial-investors,"Columbia, Missouri, United States",,,Midwestern US,,"Centennial Investors was created to meet the early capital needs of university and private sector entrepreneurs. The organization will assist with bringing to market exciting ideas generated in university labs and private businesses. Often referred to as “Angel Investing,” this private capital is an important requirement for creating new products, services and jobs in our community.",1,,,,,Active,Angel Network For Entrepreneurs.,2007-01-01,year,,,,,,http://centennialinvestors.com,help@centennialinvestors.com,573.884.0496,,Angel Group,Seed,1,1,,,,,,,,"30,252",0.9,-0.2,4.5,283,626.04,,35,,2,,,,"20,563,183",,,9,,,,,,,,,,
Bridge Street Capital Partners,https://www.crunchbase.com/organization/bridge-street-capital-partners2,"Grand Rapids, Michigan, United States",,,"Great Lakes, Midwestern US",,"Bridge Street Capital Partners brings together practical experience, entrepreneurial spirit, operational knowledge, and a sense of purpose. They are managing capital intelligently. And they are putting it to work here, close to home. They believe that local private equity capital should be available to regional businesses for ownership transitions and growth funding. Their principals' broad operational expertise can provide value in areas such as strategic planning, developing a company's culture and value system, mentoring management teams, and sourcing appropriate forms of capital designed to meet the specific needs of the portfolio company. They are well-acquainted with many different industries, including industrial manufacturing, distribution and logistics, consumer products, healthcare, and business services. This extensive background delivers significant value-added benefits to business owners.",1,,,,,Active,"Bridge Street Capital Partners brings together practical experience, entrepreneurial spirit, operational knowledge, and a sense of purpose.",,,,,,,,http://www.bridgestreetcapital.com/,,(616) 732-1050,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"31,112",1.5,1.1,1.3,,33.37,,,,,,,,,,,7,,,5,,,,,21967,USD,21967
Level Eight Ventures,https://www.crunchbase.com/organization/level-eight-ventures,"Ann Arbor, Michigan, United States",,,"Great Lakes, Midwestern US",,"We live in an age characterized by accelerating advances in biochemistry, materials science, robotics and artificial intelligence.  These enabling technologies are being combined in novel ways to create solutions that are cleaner, smarter and more sustainable than those they displace.  Level Eight invests time and capital in the outstanding teams driving this disruption.",,https://twitter.com/level8vc,https://www.linkedin.com/company/level8vc/about/,https://www.facebook.com/level8vc,,Active,Level Eight is a venture capital firm focused on science-based solutions that improve the human condition and physical world.,2018-09-01,day,,,,,,https://level8.vc/,hello@level8.vc,,,Venture Capital,"Early Stage Venture, Late Stage Venture",1,1,,,,,,,,"31,448",0.3,-0.1,-1,,30.05,-100%,,,,,,,,,,24,,,,,,,,,,
Spotlight Ventures,https://www.crunchbase.com/organization/spotlight-ventures,"Kansas City, Missouri, United States",,,Midwestern US,,,,,,,,Active,Spotlight Ventures,,,,,,,,http://www.spotlightventures.com,,,,Venture Capital,,1,1,,,,,,,,"31,700",1.3,-0.1,3.5,,,,,,,,,,,,,2,,,,,,,,,,
Pappajohn Capital Resources,https://www.crunchbase.com/organization/pappajohn-capital-resources,"Des Moines, Iowa, United States",,,Midwestern US,,,,,,,,Active,Pappajohn Capital Resources is a company that specializes in social funding services.,,,,,,,,http://www.pappajohn.com,,,,Venture Capital,Late Stage Venture,1,1,,,1,1,,,,"32,243",-0.2,0.5,5.3,168,"3,618.48",-78.51%,,,1,-56%,100%,63.64%,"28,165,243","15,113,844",115.8%,10,,,,,,,,44407,USD,44407
FIN Capital,https://www.crunchbase.com/organization/fin-capital,"Clive, Iowa, United States",,,Midwestern US,,FIN Capital is a women's angel investment network in Iowa. The firm is an initiative of the Iowa Center for Economic Success.,,,,,,Active,FIN Capital is a women's angel investment network in Iowa.,2016-01-01,year,,,,,,,,515-283-0940,,Angel Group,Seed,1,1,,,,,,,,"32,534",-0.2,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Continental Capital,https://www.crunchbase.com/organization/continental-capital,"Wooster, Ohio, United States",,,"Great Lakes, Midwestern US",,"Continental Capital Group consultants analyze and purchase charged off assets from banks and financial institutions.  Our acquisition of these assets will result in the liquidation of a negative on your books giving the bank a positive cash flow allowing recapitalization. Many banks and financial institutions in today's economic times are experiencing an increase in non-performing assets leading to more and more charge-offs.  Continental Capital Group consultants will evaluate and purchase any type of charge-off loans, from real estate to consumer lines of credit.  No pool of assets is too large or too small.   Our focus is to help you recapitalize. Continental Capital Group's area of expertise is its ability to leverage the insight of our partners and current business associates from deal sourcing and due diligence through competitive analysis.  What this means to you is a broader resolution to remedy your charge-off assets. Why spend possibly years trying to collect  these charge-off assets when you can turn them into cash now.  Call us now and let us analyze your situation and you'll be thanking us all the way to the bank.",,,,,,Closed,Venture Capital Firm,,,,,,none,,http://www.continental-capital.com,info@continental-capital.com,,,"Micro VC, Venture Capital",Early Stage Venture,1,1,,1,,,,,,"33,113",2,2.3,2.2,,,,,,,,,,,,,3,,,,,,,,,,
GMB Mezzanine,https://www.crunchbase.com/organization/gmb-mezzanine,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"GMB Mezzanine Capital, L.P. (""GMB"") makes private mezzanine investments in lower middle-market companies throughout the United States. We target companies with total enterprise values under $100 million and with annual revenue between $10 million and $100 million. We will invest in a variety of leveraged acquisition, recapitalization, growth/expansion and buyout transactions. Our target investment size ranges from $3 million to $13 million, and we will participate in larger mezzanine investments with co-investment partners.  GMB is a licensed Small Business Investment Company (""SBIC"") with financial resources of $187 million composed of partnership equity and funding provided by the U.S. Small Business Administration through its Debenture program. Since 1959 SBICs have provided in excess of $30 billion in long term debt and equity capital to U.S. companies. GMB Mezzanine is managed by Lakeside Capital Management, LLC (""Lakeside""). Each of Lakeside's three Managing Principals, Mike McHugh, Cully Olmanson and Barry Lindquist, has at least 25 years of relevant experience in lending to or investing in lower middle-market companies. Mike, Cully and Barry have a combined track record of 60 mezzanine transactions, totaling over $417 million, over their careers. They have invested in a wide range of industries, businesses, transaction types, geographic markets and capital structures, across multiple business cycles",2,,https://www.linkedin.com/company/gmb-mezzanine-capital,,,Active,"GMB Mezzanine Capital, L.P. (GMB) makes private mezzanine investments in lower middle-market companies throughout the United States. We",,,,,,,,http://www.gmbmezz.com,info@gmbmezz.com,612.243.4400,,Private Equity Firm,,1,1,,1,1,1,,,,"33,364",0,2.2,2.9,152,231.94,-82.79%,28,-64.79%,4,24.73%,0%,-14.24%,"22,995,415","12,542,110",119.98%,20,,,8,,,,,,,
GMB Ventures,https://www.crunchbase.com/organization/gmb-ventures,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,,,,,,,Active,"GMB Ventures offers business and management consulting to commercial and non-profit groups, as well as private capital investment.",,,,,,,,http://gmbventures.com,,,,Venture Capital,Seed,1,1,,,,,,,,"33,513",-0.1,0.8,0.2,,,,,,,,,,,,,10,,,,,,,,,,
CMA Ventures,https://www.crunchbase.com/organization/cma-ventures,"Des Moines, Iowa, United States",,,Midwestern US,,"CMA Ventures is a venture investment fund wholly-owned by Central Iowa Power Cooperative (CIPCO).  They invest in companies at all stages of growth; from seed, to early stage, to growth capital opportunities. Their philosophy is simple—They are committed to investing capital where it can do the most good.",,,,,,Active,"CMA Ventures invest in companies at all stages of growth; from seed, to early stage, to growth capital opportunities.",1991-01-01,year,,,,,,http://www.cmaventures.net/,info@cmaventures.net,,,Venture Capital,"Early Stage Venture, Late Stage Venture",1,1,,1,,,,,,"34,472",0.8,2.2,2.5,,27.51,-100%,,,,,,,,,,8,,,,,,,,,,
Notre Dame Pit Road Fund,https://www.crunchbase.com/organization/notre-dame-pit-road-fund,"South Bend, Indiana, United States",,,"Great Lakes, Midwestern US",,,,,,,,Active,Notre Dame Pit Road Fund,2018-01-01,year,,,,,,,,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"35,301",-0.2,0.5,0,,,,,,,,,,,,,,,,,,,,,,,
Open Innovation Ventures,https://www.crunchbase.com/organization/open-innovation-ventures,"St Louis, Missouri, United States",,,Midwestern US,,"OI Ventures develops venture funds that help to grow industry ecosystems.  Industries and companies benefit by quickly establishing industry standards, growing aggregate demand and sourcing new products, services and partners.  OI Ventures portfolio companies work with the funds strategic partners and LPs to establish enduring relationships that deliver above average shareholder returns.  By targeting major wellsprings of new products and services in such areas as Cambridge MA, Palo Alto, India, Beijing, Israel, and Cambridge UK, OI Ventures delivers a unique understanding of best in class innovations, strategic shifts and deal flow.",,http://twitter.com/oiventures,,https://www.facebook.com/cloversites,,Closed,Open Innovation Ventures is a venture capital firm specializing in investments in early stage technology oriented companies and startups.,,,,,,none,,http://www.oiventures.com,contact@cloversites.com,(805) 527-8900,,Micro VC,Early Stage Venture,1,1,,,1,1,,,,"37,140",-0.4,-0.4,-0.4,,,,,,,,,,,,,14,,,,,,,,,,
