Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Bridger Management,https://www.crunchbase.com/organization/bridger-management,"Lee, Massachusetts, United States",,,"East Coast, New England, Northeastern US",,"[Bridger Capital Partners](http://www.bridger-capital.com/) is a boutique firm offering M&A advisory services, capital formation and business and strategic planning advisory in select industries.",,,,,,Active,"Bridger Capital Partners is a boutique firm offering M&A advisory services, capital formation and business and strategic planning advisory",,,,,,,,http://www.bridger-capital.com,admin@bridger-capital.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",2,2,,,2,2,,,,"64,793",1,-0.3,-0.5,,,,,,,,,,,,,1,,,,,,,,,,
Worchester Capital Partners,https://www.crunchbase.com/organization/worchester-capital-partners,"Westborough, Massachusetts, United States",,,"East Coast, New England, Northeastern US",,,,,,,,Closed,Worcester Capital Partners was acquired by Long River Ventures.,,,,,,none,,http://www.worcestercapital.com/,,,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"68,591",2.3,1.3,1.2,,,,,,,,,,,,,2,,,,,,,,,,
Riga Ventures,https://www.crunchbase.com/organization/riga-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Steve Woit is the founder of Riga Ventures, a venture firm that invests in media, software, and Internet businesses.  Riga Ventures, a venture capital firm investing in early-stage Internet and software companies since Sept, 1999. Successful exits include Bitpipe, a technology industry online lead generation company (sold to TechTarget (NASDAQ: TTGT) in 2004 for $40 million) and 02138 Magazine and website (www.02138mag.com), which serves the Harvard alumni community, sold to the Atlantic Media Company (Publisher of the Atlantic Magazine) in 2006.",1,,,,,Active,"Steve Woit is the founder of Riga Ventures, a venture firm that invests in media, software, and Internet businesses.",,,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"73,110",-0.5,-0.7,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Lansing Brown Investments,https://www.crunchbase.com/organization/lansing-brown-investments,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,"Lansing Brown Investments is an investment company based in Boston, Massachusetts.",,,,,,,,,,,,Venture Capital,Late Stage Venture,2,2,,,2,2,,,,"78,697",0.8,1.1,1.9,,,,,,,,,,,,,,,,,,,,,,,
Gainesborough Investments,https://www.crunchbase.com/organization/gainesborough-investments-2,"Lexington, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Gainesborough Investments is a venture capital firm. It was founded in 1998 and is based in Lexington, Massachusetts.",,,,,,Active,Gainesborough Investments is a venture capital firm.,1998-01-01,year,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"81,792",0,-0.1,1.7,,,,,,,,,,,,,,,,,,,,,,,
Mercator Ventures,https://www.crunchbase.com/organization/mercator-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Mercator Ventures is a management consulting and investment services firm.,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"87,400",-0.4,-0.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,
TechQuest Capital Partners,https://www.crunchbase.com/organization/techquest-capital-partners,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Closed,TechQuest Capital Partners is a private investment firm that funds and mentors early stage technology companies.,,,,,,none,,,,,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"90,057",-0.3,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,
The Stata Family Fund,https://www.crunchbase.com/organization/the-stata-family-fund,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,The Stata Family Fund,,,,,,,,,,,,Venture Capital,Early Stage Venture,1,2,,1,1,1,,,,"92,651",-0.3,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,
M33 Growth,https://www.crunchbase.com/organization/m33-growth,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"M33 Growth is named for Mach 33, the speed at which an object reaches escape velocity and breaks out of the gravitational pull of the Earth. Their name mirrors their approach: they partner with founders and CEOs and seek to help them rapidly scale their companies and succeed in their respective markets. While many firms provide capital, M33 Growth brings differentiated hands-on experience to the CEOs and founders with whom they partner.",8,,https://www.linkedin.com/company/18291298/,,,Active,M33 Growth is a venture and growth stage investment firm that seeks to partner with founders and CEOs to rapidly scale their companies.,2017-01-01,year,,,,,,https://www.m33growth.com/,info@m33growth.com,,,Venture Capital,,1,1,,,,,,,,"5,469",-0.3,2.5,3.5,"1,252","1,648.77",-35.35%,119,45.74%,4.91,-12.41%,13.44%,-11.44%,"7,900,100","2,381,381",43.15%,17,,,,,,,,,,
Tufts University,https://www.crunchbase.com/organization/tufts-university,"Medford, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Tufts is a leader in American higher education, distinctive for its success as a moderately sized university that excels at research and is committed to providing students with a personal experience. Tufts is a blend of both a research university and a liberal arts college, a unique combination that attracts students, faculty and staff who thrive in our environment of curiosity, creativity and engagement. The core of Tufts is captured in our mission and vision statements, which exemplify the spirit of what Tufts is, as well as the values and priorities that will guide us over the coming years. To be an innovative university of creative scholars across a broad range of schools who have a profound impact on one another and the world. Tufts is a student-centered research university dedicated to the creation and application of knowledge. We are committed to providing transformational experiences for students and faculty in an inclusive and collaborative environment where creative scholars generate bold ideas, innovate in the face of complex challenges and distinguish themselves as active citizens of the world.",486,http://twitter.com/TuftsUniversity,http://www.linkedin.com/edu/school?id=18524&trk=edu-up-nav-menu-home,http://www.facebook.com/9594588036,,Active,"Tufts is a private university with campuses in Boston, Medford/Somerville and Grafton, MA, and Talloires, France.",1852-01-01,year,,,,,,http://www.tufts.edu/,,,,University Program,,1,1,,,1,1,,,,"6,409",-0.5,-0.8,-0.7,"3,934,480","4,220,400.57",12.06%,344,-8.04%,5.24,-6.57%,48.82%,-1.91%,"14,054",-579,-3.96%,154,,,71,,,,,65583142,USD,65583142
JMC Capital Partners,https://www.crunchbase.com/organization/jmc-capital-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Founded in 1999, JMC has developed a proven track record of extraordinary returns. We, the founders Michael A. D’Amelio and G. Lawrence Bero, have more than 50 years of combined experience as investors, owners, and senior executives of successful businesses. We have personally invested in every transaction and company we have acquired. JMC has completed over 30 successful transactions.",8,https://www.twitter.com/jmc_capital,https://www.linkedin.com/company/jmc-capital-partners,https://www.facebook.com/jmccp,,Active,"Founded in 1999, JMC has developed a proven track record of extraordinary returns.",1999-01-01,year,,,,,,http://jmccp.com,info@jmccp.com,617.338.1144,,Private Equity Firm,Private Equity,1,1,,,,,,,,"6,668",4.4,5.2,4.4,17,477.44,-97.14%,84,347.37%,5,28.45%,0%,-29.21%,"33,905,221","21,915,359",182.78%,40,,,15,,,,,22918,USD,22918
Solamere Capital,https://www.crunchbase.com/organization/solamere-capital,"Lexington, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Solamere Capital was formed by a collection of influential industry leaders (the Founders) to identify premier private equity opportunities by leveraging their unparalleled networks, business expertise, and access to compelling opportunities.  Solamere Capital works directly with these Founders in a multi-family office capacity, providing superior service and a diversified mix of top-tier private equity investments. Source: Solamere Website",19,,,,,Active,Solamere Capital LLC is an investment firm specializing in direct and fund of fund investments.,2008-01-01,year,,,,,,http://www.solameregroup.com,investorrelations@solameregroup.com,,,Fund Of Funds,,1,1,,1,1,1,,,,"9,034",-0.1,2.7,2.2,,,,,,,,,,,,,4,,,,,,,,,,
Bain Capital Double Impact Fund,https://www.crunchbase.com/organization/bain-capital-double-impact-fund,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Bain Capital Double Impact builds great companies that deliver both competitive financial returns and meaningful, measureable social and environmental good.Impact investing has the power to build great companies that deliver both competitive financial returns and meaningful, measurable social and environmental good. Bain Capital Double Impact will pursue investments where they can utilize their unique capabilities to help mission-driven companies scale and drive meaningful change.",2,https://www.twitter.com/baincapital,https://www.linkedin.com/company/bain-capital,,,Active,It builds great companies that deliver both competitive financial returns.,,,,,,,,https://www.baincapitaldoubleimpact.com,support@intralinks.com,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"9,183",-0.1,-0.1,1.8,"2,311","2,615.64",31.73%,101,10.38%,3.07,-2.97%,35.99%,10.01%,"6,229,977","-896,226",-12.58%,2,,,,,,,,,,
Tethys Investment Management,https://www.crunchbase.com/organization/tethys-investment-management,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Tethys Investments focuses on lower-middle-markets and undertakes growth and distressed-assets investing in Eurasia. We don't invest in industries and companies where we don't know the mechanics and potential of value creation. We consider debt and equity capital options for identified great-value investments. Our investment decision making framework in Eurasia is based on 4 key tenets: (1) regional and country specialization, (2) industry expertise, & (3) rigorous due diligence including quantitative investment analysis & (4) field intensive qualitative analysis. We seek investment opportunities that result in stronger companies that employ the best people in the industry and region, are socially responsible, and deliver strong returns over the long-term. Whenever our analysis demonstrates viable exit options within 5-10 year term, Tethys Investments can invest in greenfield projects.",3,https://twitter.com/TethysInvest,https://www.linkedin.com/company/tethys-investments/,,,Active,Tethys Investments aspires to be the leading private equity firm of Eurasia & undertakes growth and distressed-assets investing in Eurasia. ,2017-06-23,day,,,,,For Profit,https://www.tethysinvestments.com/,ramil@tethysinvestments.com,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"10,535",5.7,5.6,5.2,98,649.96,-82.17%,47,686.34%,5,146.94%,0%,-33.61%,"25,752,864","10,794,951",72.17%,16,,,,,,,,,,
Converge,https://www.crunchbase.com/organization/converge-29e9,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,,,,,,,Active,Converge is an early-stage B2B venture firm investing up-and-down the tech stack.,2018-01-01,year,,,,,,https://converge.vc/,,,,Venture Capital,,1,1,,,,,,,,"11,331",0.7,0.8,0.1,971,987.2,-25.87%,88,54.61%,3.17,-31.19%,37.84%,-6.85%,"10,285,288","2,368,263",29.91%,21,,,,,,,,,,
Sverica Capital,https://www.crunchbase.com/organization/svericacapital,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Sverica concentrates on driving profitable and sustained growth, which benefits management, employees, customers and ultimately their investors. They align early with management, agree on a plan, then provide the resources and guidance to help management execute. Their job as advisors is to help management balance long-term goals with short-term priorities.",1,,,,,Active,Sverica Capital is a leading lower-middle-market-focused private equity firm.,,,,,,,,http://sverica.com/,,,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"11,574",0,0.5,1.9,"1,480","2,919.46",-24.51%,17,-8.96%,2.19,29.32%,52.17%,-4.94%,"9,380,792","1,355,690",16.89%,17,,,9,,,,,,,
Digital Fuel Capital,https://www.crunchbase.com/organization/digital-fuel-capital,"Newton, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,Digital Fuel Capital is an investment firm focused on digital marketing.   They invest in leaders in internet retail and digital marketing technology and services .  They provide both capital and in-house strategic and operational resources to help our companies succeed.,5,,,,,Active,Digital Fuel Capital is a Boston-based investment firm focused on investments in e-commerce and digital marketing.,,,,,,,,http://www.digitalfuelcapital.com/,,(617) 274-8400,,Private Equity Firm,,1,1,,,,,,,,"12,946",-0.2,-0.3,-0.8,108,156.88,-42.15%,4,784.38%,2,83.41%,0%,-90.95%,"28,991,978","2,529,782",9.56%,15,,,,,,,,93492,USD,93492
Fireman Capital Partners,https://www.crunchbase.com/organization/fireman-capital-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Fireman Capital Partners is a private equity firm specializing in buyouts and growth equity. The firm seeks to make investments in the consumer products and services sectors. It also seeks to invest in real estate sector in the Northeast corridor of the United States. Within consumer products and services sector the firm seeks to invest in personal care including oral, hairs, soaps, cosmetics, and toiletries; household care including fabric wash and household cleaners; packaged food and beverages; leisure; apparel; giftware including candles and stationary; clothing including jeans and outdoor; and retailer and distributor catalog businesses. The firm seeks to invest in the companies having an EBITDA between $5 million and $100 million and a target market capitalization between $50 million and $500 million. Fireman Capital Partners was founded in 2008 and is based in Boston, Massachusetts with an additional office in Palm Beach Gardens, Florida.",13,,,,,Active,Fireman Capital Partners is a private equity firm that invests in the consumer sector.,2008-01-01,year,,,,,,http://www.firemancapital.com,info@firemancapital.com,617) 671-0555,,Family Investment Office,Late Stage Venture,1,1,,,,,,,,"13,216",-0.2,2.7,3.1,"2,319","1,094.47",138.79%,123,716.81%,2.19,-13.94%,50.99%,2.36%,"7,310,408","-3,289,456",-31.03%,8,,,10,,,,,441961,USD,441961
