Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Venture Hall,https://www.crunchbase.com/organization/venture-hall,"Portland, Maine, United States",,,"East Coast, New England, Northeastern US",,,2,https://www.twitter.com/venturehall,,https://www.facebook.com/venturehall,,Active,Venture Hall’s mission is to help promising new startups reach massive scale.,2016-09-01,month,,,,,,https://venturehall.org/,cgraham@givingstrong.com,,,Accelerator,,1,1,,,,,,,,"55,915",4.9,3.6,3.6,,67.16,,,,,,,,,,,2,,,,,,,,,,
Level 10 Capital,https://www.crunchbase.com/organization/level-10-capital,"Brooklyn, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Level 10 Capital LLC is a private company categorized under Personal Financial Services and located in Brooklyn, NY. Our records show it was established in 2005 and incorporated in North Carolina.",,,,,,Active,private equity,,,,,,,,http://www.level10-capital.com,,,,Private Equity Firm,,1,1,,,,,,,,"56,164",0.9,0,4.7,,,,,,,,,,,,,1,,,,,,,,,,
PinOak Capital,https://www.crunchbase.com/organization/pinoak-capital,"Easton, Maryland, United States",,,"East Coast, Southern US",,"PinOak Capital is an investor group based on Maryland’s Eastern Shore. Founded in 2015, its focus is to invest profitably in the regional entrepreneurial ecosystem and advance early stage innovators to the next stage of capital formation. Their vision is to be the most trusted resource for angel capital investment and entrepreneurial mentorship in the Eastern Shore region. We’re looking for early and growth stage companies, run by entrepreneurs with a strong vision, and who are typically just beyond a friends-and-family round. Though our focus is Maryland’s Eastern Shore, we will entertain investment opportunities from anywhere in the United States. We accept applications throughout the year and have dinner events for pitch presentations three times per year.",,,https://www.linkedin.com/grp/home?gid=8364809,,,Active,PinOak Capital is an investor group based on Maryland’s Eastern Shore.,2015-01-01,year,,,,,,http://pinoakcapital.com/,info@pinoakcapital.com,301.332.4105,,Angel Group,,1,1,,,,,,,,"56,403",1.6,3.6,-0.8,,,,,,,,,,,,,15,,,,,,,,,,
Wechsler & Co.,https://www.crunchbase.com/organization/wechsler-co,"Mount Kisco, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,https://www.facebook.com/bob45678,,Active,"Wechsler & Co., Inc. is a principal investment firm.",,,,,,,,http://www.wechslerandco.com,chris@apsu.cz,+420 728 621 818,,Venture Capital,,1,1,,,,,,,,"56,795",-0.1,1.5,2.5,,,,,,,,,,,,,15,,,,,,,,,,
"Simon School of Business, University of Rochester",https://www.crunchbase.com/organization/william-e-simon-graduate-school-of-business-administration,"Rochester, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"Business is challenging, competition is intense, and succeeding in today’s global competitive marketplace takes more than just hard work and perseverance. At Simon Business School, we are being honest about this reality. In fact, we are boldly stating that succeeding in the face of these challenges takes more than the traditional approach to management education. Management is a science, not just an art. Our faculty will produce groundbreaking ideas having a cross-functional impact on management theory and practice. Our graduates will be highly sought for their cutting-edge solutions to complex management issues and for leading organizations to innovate, grow, and deliver world-class performance. And our School will be known for understanding the power of markets and the role of entrepreneurs in creating value and improving society.",,http://twitter.com/SimonSchool,https://www.linkedin.com/company/simon-graduate-school-of-business-university-of-rochester,http://www.facebook.com/SimonSchool,,Active,"At Simon Business School, we offer an education that will attract students who value our analytic bias.",1958-01-01,year,,,,,,http://www.simon.rochester.edu,admissions@simon.rochester.edu,(585) 275-3439,,University Program,,1,1,,,,,,,,"56,868",-0.5,-0.4,-0.7,"55,715","70,600.77",38.53%,139,16.63%,2.53,13.9%,44.25%,-6.73%,,,,17,,,,,,,,346563,USD,346563
Lowcountry Angels,https://www.crunchbase.com/organization/lowcountry-angels,"Charleston, South Carolina, United States",,,"East Coast, Southern US",,,,https://www.twitter.com/lc_angels,https://www.linkedin.com/in/ericthome,,,Active,Investor,2015-01-01,year,,,,,,http://lowcountryangelnetwork.com/,mac@venturesouth.vc,,,Angel Group,,1,1,,1,,,,,,"57,172",-0.5,-0.2,-0.3,,,,,,,,,,,,,8,,,,,,,,,,
Genesee Capital,https://www.crunchbase.com/organization/genesee-capital,"Skaneateles, New York, United States",,,"East Coast, Northeastern US",,,,,,,,Active,Genesee Capital is a company that offers wealth management services.,,,,,,,,http://geneseeadvisors.com,,315.554.3020,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"57,587",-0.4,-0.1,-0.2,183,100.66,25.2%,36,,4,300%,0%,-100%,"21,273,585","-7,855,434",-26.97%,17,,,,,,,,,USD,
PG Partners,https://www.crunchbase.com/organization/pg-partners,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,Active,A private venture firm in Atlanta.,,,,,,,,http://www.pgpartners.com,riskhelp@gmail.com,818-475-1948,,Private Equity Firm,,1,1,,1,,,,,,"57,751",4.1,3.7,0.9,,,,,,,,,,,,,7,,,,,,,,,,
Bio/Med Investor Network,https://www.crunchbase.com/organization/bio-med-investor-network-2,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"The Bio/Med Investor Network was created in late 2014 to address the need to connect early-stage biomedical, medtech and healthcare-related companies with angel investors interested in advancing technologies in this innovative industry. We are supported by Georgia Bio, the Georgia Research Alliance and each of Georgia's research universities. Investment opportunities outside of Georgia are equally considered.",,https://twitter.com/BioMedInvestors,,,,Active,Bio/Med Investor Network is created to address the need to connect early-stage biomedical and healthcare-related companies.,2014-01-01,year,,,,,,http://www.biomedinvestors.com,admin@biomedinvestors.com,404-334-7535,,Venture Capital,,1,1,,,,,,,,"58,176",0.3,1.1,0.9,,116.78,-100%,,,,,,,,,,13,,,,,,,,,,
Startupfactory,https://www.crunchbase.com/organization/startupfactory,"Charlotte, North Carolina, United States",,,"East Coast, Southern US",,"Startupfactory is an early stage Nordic venture capital firm based in Stockholm, Helsinki and Lund, investing in Nordic companies and teams in the IT, datacom and telecom industries. They invest in the seed, startup and early expansion phases of a company’s life and can invest up to 10 MEUR over the life cycle of a company. Their initial investment is often between 0, 5 and 3, 0 MEUR. Startupfactory is looking for exceptional people with a unique business concept aiming at a large global market. Whenever They invest and put Their resources to work, They aim to build world class global companies together with Their entrepreneurs.",,https://www.twitter.com/ajiabs,https://www.linkedin.com/in/armia,,,Active,Startupfactory is an early stage Nordic venture capital firm.,,,,,,,,http://www.startupfactory.com/,,(312)423-6728,,Venture Capital,,1,1,,,1,1,,,,"58,127",2.3,1.1,0.9,,,,,,,,,,,,,1,,,,,,,,,,
Townsend Ventures,https://www.crunchbase.com/organization/townsend-ventures,"Hunt Valley, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,,,,,,,Active,Townsend Ventures was founded in 2007,2007-01-01,year,,,,,,http://www.townsendcapital.com/townsend_ventures.php,,,,Venture Capital,Late Stage Venture,1,1,,,1,1,,,,"58,325",-0.5,0,-0.4,,,,,,,,,,,,,18,,,,,,,,,,
NextLevel Management,https://www.crunchbase.com/organization/nextlevel-management,"Florida, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"NLM focuses on helping companies with proven business models. If the management team is passionate and smart, if there is a unique technology, product, or service, then NLM can provide both capital and management support to help our portfolio companies quickly reach that next crucial stage. NLM partners are proactive, not passive investors who prefer to get in the trenches with amazing founders to provide executional value. We work hard for our capital versus letting our capital work for us.",,,,,,Active,We work hard for our capital versus letting our capital work for us.,2000-01-01,year,,,,,,http://nextlevelmgmt.com/,,,,Venture Capital,,1,1,,,,,,,,"59,703",1.8,2.6,3.9,"2,037",339.66,,,,1,,77.46%,,"12,018,680",,,10,,,,,,,,,,
Viridian Investment Partners,https://www.crunchbase.com/organization/viridian-investment-partners,"Providence, Rhode Island, United States",,,"East Coast, New England, Northeastern US",,"Viridian Investment Partners, L.P., is a Delaware limited liability company, formed in 2007 for the purpose of seeking capital appreciation primarily through investment in the equity securities of private companies.  Viridian seeks investment opportunities in three principal areas: Telecommunications infrastructure, including data centers, communications towers, fiber optic facilities, and wireless backhaul; Alternative energy/”green” technology; Web 3.0/digital media, including software as a service. The Fund will also consider investments in existing businesses outside of these three areas where management has “proven the business plan” and is seeking expansion capital. Typical investments are in the range of $3 to $10 million although investments up to $25 million are permitted.  Viridian has four managers, who are the primary investors.",1,,,,,Active,"Viridian Investment Partners invests in small- and mid-sized businesses in the telecommunications, technology and energy industries.",2007-01-01,year,,,,,,http://www.viridianinvestment.com,dmayer@viridianinvestment.com,,,Venture Capital,,1,1,,,,,,,,"59,780",0.1,0,-0.1,,,,,,,,,,,,,3,,,,,,,,,,
FP Angels,https://www.crunchbase.com/organization/fp-angels,"Wilmington, Delaware, United States",,,"Greater Philadelphia Area, East Coast, Southern US",,FP Angels is a professionally managed Angel Group which includes a highly experienced and diverse group of Accredited Investors from throughout the nation.,1,http://twitter.com/fpangels,,,,Active,FP Angels is an angel group that invests in seed and early stage companies.,2013-10-01,day,,,,,,http://www.fpangels.com,jmr@arcangelfund.com,,,Angel Group,,1,1,,,,,,,,"60,835",-0.5,-0.6,-0.5,,,,,,,,,,,,,6,,,,,,,,,,
3 Wise Ventures,https://www.crunchbase.com/organization/3-wise-ventures,"Wilmington, Delaware, United States",,,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,Active,3 Wise Ventures,2008-01-01,year,,,,,,http://3wiseventures.com,,,,Micro VC,Seed,1,1,,,1,1,,,,"61,320",-0.1,2.4,0.3,,,,,,,,,,,,,9,,,,,,,,,,
"RIT Venture Fund I, LLC",https://www.crunchbase.com/organization/rit-venture-fund-i-llc,"Rochester, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,,,https://twitter.com/RITVentureFund,,,,Active,RIT Venture Fund provides investment capital to entrepreneurial ventures with a strong connection to the RIT community.,2012-01-01,year,,,,,,https://www.rit.edu/venturefund/,,585-475-5585,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"61,386",-0.3,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,
Charitable Leadership Foundation,https://www.crunchbase.com/organization/charitable-leadership-foundation,"Clifton Park, New York, United States",,,"East Coast, Northeastern US",,Charitable Leadership Foundation (CLF) demands more. They do their research and partner only on those select projects that match their vision and demonstrate the capacity to produce true systemic change.,,,,,,Active,Charitable Leadership Foundation (CLF) demands more. They do their research and partner only on those select projects that match their,,,,,,,,http://www.charitableleadership.org,info@charitableleadership.org,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"62,160",-0.4,-0.1,-0.8,,,,,,,,,,,,,4,,,,,,,,,,
Weekapaug Partners,https://www.crunchbase.com/organization/weekapaug-partners,"Baltimore, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,,,,,,,Active,"Weekapaug Partners is a venture capital company based in Baltimore, Maryland.",,,,,,,,,,,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"62,482",0.6,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Holt Family Investments,https://www.crunchbase.com/organization/holt-family-investments,"Rome, Georgia, United States",,,"East Coast, Southern US",,,,,,,,Active,Associated with Peter Holt and Holtcat,,,,,,,,,,,,Family Investment Office,,1,1,,,,,,,,"62,648",-0.3,-0.4,2.7,,,,,,,,,,,,,,,,,,,,,,,
EGL Ventures,https://www.crunchbase.com/organization/egl-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"EGL Ventures was founded in 1988 to make private equity investments in the Southeast. The firm has had a consistent investment strategy since inception and seeks situations where the combination of ideas, dollars, experience, and relationships can create long-term sustainable shareholder value. Together, the firm's general partners have over 40 years of experience in private equity investments, both in the U.S. and in Europe.",,,,,,Active,EGL Ventures was founded in 1988 to make private equity investments in the Southeast.,1988-01-01,year,,,,,,http://www.eglventures.com/,info@eglventures.com,(404) 949-8300,,Private Equity Firm,,1,1,,,,,,,,"63,580",-0.1,-0.4,-0.5,,128.24,,,,,,,,,,,8,,,,,,,,,,
New Market Education Partners,https://www.crunchbase.com/organization/new-market-education-partners,"Fulton, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,"New Market Education Partners specializes in seed/startup, early venture, mid venture, and late venture investments.",,,,,,Active,"New Market Education Partners specializes in seed/startup, early venture, mid venture, and late venture investments.",,,,,,,,,,,,Venture Capital,"Early Stage Venture, Seed",1,1,,1,,,,,,"64,032",-0.3,-0.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,
LiveWire Ventures,https://www.crunchbase.com/organization/livewire-ventures,"White Plains, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,LiveWire Ventures is a private equity firm specializing in early stage investments and buy-outs of small companies.,1,,,,,Active,LiveWire Ventures is a private equity firm specializing in early stage investments and buy-outs of small companies.,1998-01-01,year,,,,,,,,,,Private Equity Firm,Early Stage Venture,1,1,,,1,1,,,,"64,174",0,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,,
