Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Geoffrey Caruso GC Capital,https://www.crunchbase.com/organization/geoffrey-caruso-gc-capital,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"GC Capital is a San Francisco-based private investment firm focused exclusively on acquisitions, recapitalizations and equity financings of lower middle market companies. Our investments provide liquidity for owners, capital for growth and acquisitions, and a path to significant equity appreciation. GC Capital brings more to the table than just capital; we bring strategic, operational, and financial expertise to help our partners maximize their potential. Our two senior partners collectively have over 40 years of investing, acquisition and operations experience.  During the past 15 years, the founders of GC Capital have made equity investments totaling over $900 million.  Our transaction experience, diverse backgrounds, and proven track record of value creation position us as key strategic partners for both founders and business owners who are interested in selling or recapitalizing their company.  We are privately funded utilizing our partners’ capital and thus do not require outside equity capital to consummate transactions.  GC Capital invests in a wide array of industries including manufacturing, business services, and specialty distributors, targeting companies with EBITDA of at least $1 million.",,https://twitter.com/GeoffreyCarusoG,https://www.linkedin.com/pub/geoffrey-caruso-gc-capital/103/851/641,https://www.facebook.com/pages/Geoffrey-Caruso-GC-Capital/1486854778295782,,Active,GC Capital is a San Francisco-based private investment firm focused exclusively on acquisitions,1990-02-04,day,,,,,For Profit,http://www.gc-cap.com,chip@gccap.com,(415) 547-0033,,Private Equity Firm,Private Equity,1,1,,,,,,,,"49,655",1.3,0,-0.4,,137.35,-100%,,,,,,,,,,4,,,1,,,,,,,
RedHouse Associates,https://www.crunchbase.com/organization/redhouse-associates,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,,,http://twitter.com/The_RedHouse,http://www.linkedin.com/company/redhouse-associates-llc,http://www.facebook.com/RedHouse-Associates-LLC/1207474646,,Active,RedHouse Associates was founded in 2011,2011-03-01,day,,,,,,http://www.redhouseassociates.com,info@RedHouseAssociates.com,(713) 338-2151,,"Accelerator, Incubator",Early Stage Venture,1,1,,,,,,,,"49,718",2.5,1.7,0.7,165,173.05,421.44%,,,1,0%,100%,0%,"28,267,206","-6,090,277",-17.73%,5,,,,,,,,,,
R&D Bauer Ventures,https://www.crunchbase.com/organization/r-d-bauer-ventures,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,,,,,,,Active,"R&D Bauer Ventures is an investment firm based in Houston, Texas.",,,,,,,,,,,,Venture Capital,Late Stage Venture,1,1,,1,1,1,,,,"50,181",-0.4,-0.2,0,,,,,,,,,,,,,,,,,,,,,,,
Cockrell Investment Partners,https://www.crunchbase.com/organization/cockrell-investment-partners,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,,,,,,,Active,Cockrell Investment Partners,,,,,,,,,,,,Venture Capital,Late Stage Venture,1,1,,,1,1,,,,"50,235",-0.2,0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Tchoupitoulas Partners,https://www.crunchbase.com/organization/tchoupitoulas-partners,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,,,,,,,Active,"Tchoupitoulas Partners is an investment firm based in Houston, Texas.",,,,,,,,,,,,Venture Capital,,1,1,,1,,,,,,"50,968",-0.2,1.9,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Creeris Ventures,https://www.crunchbase.com/organization/creeris-ventures,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"Creeris is a VENTURE company that creates, funds, and operates companies under its control. Creeris is NOT a venture CAPITAL company that invests passive capital in outside companies.",1,,http://www.linkedin.com/company/creeris-lp,,,Active,"Creeris is a VENTURE company that creates, funds, and operates companies under its control.",2007-01-01,year,,,,,,http://www.creeris.com,info@creeris.com,(713) 868-5300,,"Micro VC, Venture Capital",Seed,1,1,,,,,,,,"51,231",-0.4,2.6,1,,13.64,-100%,,,,,,,,,,10,,,,,,,,67311,USD,67311
Mosaic Asset Management,https://www.crunchbase.com/organization/mosaic-asset-management,"Irving, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"At Mosaic Asset Management they utilize a multi-faceted approach in managing investment portfolios that incorporates the best elements of fundamental, technical and economic analysis.",,,,,,Closed,At Mosaic Asset Management they utilize a multi-faceted approach in managing investment portfolios that incorporates the best elements of,,,,,,none,,http://www.mosaicmgmt.com,info@mosaicmgmt.com,,,Private Equity Firm,Early Stage Venture,1,1,,,,,,,,"51,731",0.3,2.3,0.6,,,,,,,,,,,,,2,,,,,,,,,,
Junction Energy Capital,https://www.crunchbase.com/organization/junction-energy-capital,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"Junction Energy Capital invests in midstream and downstream energy assets, with a primary focus on control-oriented investments. In prior roles, the team has been responsible for commercial activities for over 40 million barrels of liquids storage, over 1,000 miles of liquids pipelines and has extensive experience in optimizing commodity exposure to maximize value from these types of assets. ",,,,,,Active,"Junction Energy Capital invests in midstream and downstream energy assets, with a primary focus on control-oriented investments. ",,,,,,,,http://www.junctionenergy.com/,info@junctionenergy.com,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"51,829",2.5,1.2,-0.4,,133.74,-100%,,,,,,,,,,7,,,,,,,,,,
CitareTx Investment Partners I,https://www.crunchbase.com/organization/citaretx-investment-partners-i,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,,,,,,,Active,CitareTx Investment Partners I was founded in 2008,2008-01-01,year,,,,,,http://citaretx.com/about-us.html,jsheldon@citaretx.com,(281) 984-7331,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"52,362",0.2,0.8,2.1,,,,,,,,,,,,,1,,,,,,,,73838,USD,73838
Ensys Capital,https://www.crunchbase.com/organization/ensys-capital,"Austin, Texas, United States",,,Southern US,,"Ensys Capital, LLC invests in tomorrows companies today with a focus on energy, technology and internet based ventures. Serving both private investors and early stage companies Ensys is able match the right investors with the right company for a winning combination.",1,,,,,Active,"Ensys Capital, LLC invests in tomorrows companies today with a focus on energy, technology and internet based ventures.",,,,,,,,http://www.ensyscapital.com,,512.246.1978,,"Micro VC, Venture Capital",Early Stage Venture,1,1,,,,,,,,"52,599",-0.5,0,2.5,,29.01,-100%,,,,,,,,,,13,,,,,,,,,,
Farid Ventures,https://www.crunchbase.com/organization/farid-ventures,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,,,,https://www.linkedin.com/company/farid-ventures,,,Active,Farid Ventures provides capital and advisory services for early and growth-stage enterprises providing software.,2013-01-01,year,,,,,,http://farid.com,,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"52,657",-0.1,-0.2,0.3,"1,519",417.54,185.08%,,,1,0%,22.77%,-33.74%,"12,913,696","-6,075,083",-31.99%,3,,,,,,,,,,
Mandelbrot Ventures,https://www.crunchbase.com/organization/mandelbrot-ventures,"San Antonio, Texas, United States",,,Southern US,,"Mandelbrot Ventures, Inc. is a venture capital firm specializing in early, pre-seed, and seed stage investments. The firm seeks to invest in technology and technology related companies based in Texas. It focuses on the commercialization of military technology, specifically in the areas of trauma, medical devices, telemedicine, and information assurance and security. The firm does not invest in pharmaceutical and semiconductor markets. Mandelbrot Ventures, Inc. is based in San Antonio, Texas.",,,,,,Active,"Mandelbrot Ventures, Inc. is a venture capital firm specializing in early, pre-seed, and seed stage investments. The firm seeks to invest",,,,,,,,,,,,Venture Capital,Early Stage Venture,1,1,,1,1,1,,,,"53,192",0.2,2.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Hillstar Capital,https://www.crunchbase.com/organization/hillstar-capital,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"Hillstar Capital is a Dallas-based investment firm focused on lower middle market companies in a variety of industries. Hillstar focuses on partnering with owners and management teams to accelerate growth through both organic and acquisition opportunities. Hillstar supports our companies with capital, strong financial and operational expertise, and a growing network of resources. Hillstar principals have executed transactions with an aggregate investment value in excess of $1 billion and have over 40 years of combined experience. ",,,,,,Active,Hillstar Capital is a Dallas-based investment firm focused on lower middle market companies in a variety of industries. ,,,,,,,,https://hillstarcapital.com/,,,,Private Equity Firm,Private Equity,1,1,,,,,,,,"53,582",1.2,-0.4,-0.1,324,159.93,124.64%,1,-95.42%,1.48,-50.64%,51.91%,51.91%,"20,703,676","-3,597,582",-14.8%,6,,,,,,,,,,
Aldus Equity Partners,https://www.crunchbase.com/organization/aldus-equity-partners,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,Active,Aldus Equity Partners is an investment firm specializing in fund of funds and direct investments.,,,,,,,,http://www.aldusequity.com,,,,Fund Of Funds,,1,1,,,1,1,,,,"54,851",0.9,1.5,-0.2,,,,,,,,,,,,,3,,,,,,,,,,
5Capital,https://www.crunchbase.com/organization/step-5-capital,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,Active,5Capital,,,,,,,,,,,,Venture Capital,Venture,1,1,,,,,,,,"55,164",-0.3,-0.1,2.8,,,,,,,,,,,,,,,,,,,,,,,
Tasty Ventures,https://www.crunchbase.com/organization/tasty-ventures,"Austin, Texas, United States",,,Southern US,,,,https://www.twitter.com/webdesignhi,https://www.linkedin.com/company/a.s.-designs-&-services,https://www.facebook.com/hilowebdesign,,Active,Tasty Ventures,,,,,,,,http://www.tastyventures.com,admin@asdesignsandservices.com,808 933 4004,,Venture Capital,,1,1,,1,,,,,,"55,475",-0.2,-0.2,-0.6,,,,,,,,,,,,,4,,,,,,,,,,
Pilot Wall Group,https://www.crunchbase.com/organization/pilot-wall-group,"Austin, Texas, United States",,,Southern US,,,,,,,,Active,Pilot Wall Group,,,,,,,,http://pilotwallgroup.com/,inquiries@pilotwallgroup.com,512-212-5331,,Venture Capital,,1,1,,,,,,,,"55,627",3.2,1.2,-0.1,,21.91,,,,,,,,,,,5,,,,,,,,,,
McCombs Partners,https://www.crunchbase.com/organization/mccombs-partners,"San Antonio, Texas, United States",,,Southern US,,,,https://www.twitter.com/mccombsptrs,,,,Active,McCombs Partners serves as the investment management division of McCombs Enterprises,2005-01-01,year,,,,,,http://mccombspartners.com/,,,,Family Investment Office,,1,1,,,,,,,,"55,892",-0.1,-0.5,-0.6,,26.71,,,,,,,,,,,3,,,2,,,,,,,
NGP Capital Resources Company,https://www.crunchbase.com/organization/ngp-capital-resources-company,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"NGP Capital Resources Company (Nasdaq: NGPC) is a financial services company that invests primarily in small and mid-sized energy companies. Key focus areas for our energy investments are the domestic upstream businesses that acquire, develop and produce oil, natural gas and coal; midstream businesses that gather, process, store and transport oil and natural gas; power generation; oil field services and other energy services; and alternative energy. NGPC provides a range of customized financing solutions for our client companies, including: senior and subordinated debt, convertible debt, preferred equity and project equity. Through these investments we generate both current income and capital appreciation for our shareholders.",,,https://in.linkedin.com/company/ngp-capital-resources-company,,,Active,"NGP Capital Resources Company is a closed-end, non-diversified management investment company.",2004-01-01,year,2004-11-19,day,,,,http://www.ngpcrc.com,info@ngpcrc.com,,,Private Equity Firm,,1,1,,,,,,,,"55,925",1.3,0,-0.9,,,,,,,,,,,,,8,,,1,,,,,,,
Global H2O Investments,https://www.crunchbase.com/organization/global-h2o-investments,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"Global H2O Investments provides capital for developing new or acquiring existing water, wastewater and “waste-to-value” infrastructure assets in North America, the Caribbean and South America. The Company also provides capital for direct investments in wastewater and waste management companies that focus on renewable energy and by-product recovery business models. The Company’s headquarters are located in Houston, TX and has offices in San Diego, CA and Baja Sur, Mexico. The majority owner of Global H2O Investment is also the owner of Senterra Corporation (Senterra), an investment holding company with diverse operational expertise. Headquartered in Houston, Texas, Senterra’s experience and capabilities span a wide variety of business segments such as real estate development, luxury automotive dealerships, commercial and residential property management, equipment leasing, financial services (savings and loan and mortgage companies), Internet-based education and satellite broadcasting. Global H2O Investments’ capital is provided through its ownership group.",,,,,,Active,"Global H2O Investments provides capital for developing new or acquiring existing water, wastewater and “waste-to-value” infrastructure",2006-01-01,year,,,,,,http://www.globalh2oinvestments.com,sales@globalh2oinvestments.com,,,"Micro VC, Venture Capital",Private Equity,1,1,,,,,,,,"57,656",-0.3,0.5,-0.2,,,,,,,,,,,,,12,,,,,,,,136920,USD,136920
Texas Commission on Environmental Quality,https://www.crunchbase.com/organization/texas-commission-on-environmental-quality,"Austin, Texas, United States",,,Southern US,,"The Texas Commission on Environmental Quality is the environmental agency for the state. We have approximately 2,800 employees, located in our central office in Austin and 16 regional offices around Texas.",18,https://twitter.com/tceq,https://www.linkedin.com/company/tceq/,https://www.facebook.com/pages/Texas-Commission-on-Environmental-Quality,,Active,Texas Commission on Environmental Quality is the environmental agency for the state.,,,,,,,,https://www.tceq.texas.gov/,,,,Government Office,,1,1,,1,,,,,,"57,668",1.4,-0.4,-0.5,"218,645","250,805.79",8.76%,188,-25.45%,4.11,-28.5%,51.34%,2.42%,,,,10,,,,,,,,,,
BlueStel Ventures,https://www.crunchbase.com/organization/bluestel-ventures,"Austin, Texas, United States",,,Southern US,,,,,,,,Active,BlueStel Ventures,,,,,,,,,,,,Venture Capital,Venture,1,1,,,,,,,,"57,871",1.4,2.5,1.6,,,,,,,,,,,,,,,,,,,,,,,
The Williams Financial Group,https://www.crunchbase.com/organization/the-williams-financial-group,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,,,,,,,Active,The Williams Financial Group is a company that offers insurance services.,1988-01-01,year,,,,,,http://www.williams-financial.com,,,,Venture Capital,Late Stage Venture,1,1,,1,,,,,,"58,030",2.5,0.9,0.6,20,53.31,,45,,2,,,,"34,469,335",,,9,1,,,,,,,107417,USD,107417
LaunchPad Coworking,https://www.crunchbase.com/organization/launchpad-coworking,"Austin, Texas, United States",,,Southern US,,"Inspired by the coworking movement, LaunchPad Coworking is high-end space on demand. Individual work areas have an open floorplan. Every person gets dedicated outlets and network drops. Individual space and meeting rooms come equipped with large flat screen monitors.  30 individual spaces and 6 meeting rooms available for rent by the hour or day. Wired and wifi internet access, flat screen monitors, printers, hid-def video conferencing. The cafe open to the public. Custom software will allow reservations to be made online. LaunchPad Coworking will open in spring 2009. The reservation software will go live prior to opening.",,,,,,Active,LaunchPad Coworking is high-end space on demand.,2009-01-01,year,,,,,,http://launchpadcoworking.com,julie@launchpadcoworking.com,512.569.7754,,Co-Working Space,,1,1,,,,,,,,"58,772",0.2,0.3,-0.7,,,,,,,,,,,,,4,,,1,,,,,,,
